open,high,low,close,volume
179.57,179.89,179.51,179.51,6054
179.51,179.89,179.51,179.55,3302
179.55,179.68,179.55,179.66,2602
179.66,180.08,179.61,179.62,8454
179.55,179.87,179.51,179.87,14896
179.87,180,179.74,179.74,5592
179.89,180.15,179.74,179.74,17680
179.74,179.83,179.65,179.83,44406
179.77,179.95,179.77,179.85,7928
179.95,180.08,179.85,179.85,13696
179.85,180.08,179.85,180.08,5902
180.02,180.08,180.02,180.02,2834
180.08,180.17,180.02,180.17,9332
180.17,180.23,180.15,180.15,2536
180.15,180.19,180.02,180.02,4596
180.02,180.06,180.02,180.02,2880
180.02,180.04,179.91,180.04,2698
180.04,180.15,179.98,179.98,2828
179.98,180.04,179.92,179.96,2922
180.06,180.08,179.96,180.08,2686
180.08,180.15,180,180.06,3230
180.06,180.14,180.06,180.08,2502
180.08,180.15,180.08,180.1,2794
180.1,180.1,180.08,180.08,3066
180.08,180.11,180,180,2552
180,180.06,180,180,2546
180,180.06,179.98,179.98,2382
179.98,180.26,179.98,180,4106
180,180.08,179.98,180,2990
180.06,180.08,180,180.06,2800
180.06,180.08,180,180.08,2598
180.08,180.08,180,180.04,3676
180.04,180.06,180,180.06,2170
180.06,180.06,179.96,179.96,2794
179.96,180.06,179.91,179.92,4134
179.92,180.08,179.92,179.98,2718
179.98,180,179.89,179.89,2544
179.89,180.08,179.89,180.08,3194
180.08,180.08,179.98,179.98,4388
179.98,180.06,179.98,179.98,2892
179.98,180.02,179.91,179.92,2650
180.02,180.04,179.92,179.95,2612
179.95,180.06,179.89,179.89,2528
179.89,180.06,179.89,179.95,3004
179.95,180.04,179.95,179.95,3108
180.04,180.04,179.91,180.04,3306
180.04,180.04,179.92,180.02,3074
180.02,180.06,179.91,180.06,2896
180.06,180.08,179.91,179.91,2864
179.91,180,179.91,179.96,2804
179.96,179.96,179.85,179.95,2374
179.95,179.96,179.83,179.89,2866
179.89,179.96,179.85,179.85,2512
179.89,179.89,179.77,179.8,3284
179.8,179.81,179.66,179.66,3556
179.66,179.87,179.62,179.72,3172
179.72,179.72,179.51,179.55,2514
179.55,179.55,179.46,179.47,2118
179.51,179.55,179.4,179.4,1474
179.44,179.53,179.35,179.4,1866
179.4,179.46,179.35,179.4,1484
179.4,179.53,179.35,179.4,2222
179.4,179.47,179.36,179.36,3196
179.38,179.55,179.36,179.51,9960
179.51,179.95,179.5,179.85,11876
179.85,179.89,179.51,179.65,5958
179.7,180.26,179.68,180.25,11026
180.23,180.25,180.04,180.1,6336
180.1,180.1,179.8,179.8,12464
179.8,180.04,179.72,180.04,6784
180.04,180.26,180.04,180.25,8766
180.25,180.25,179.77,179.81,8278
179.77,180.19,179.76,180.19,9752
180.29,180.34,179.95,180.14,23972
180.14,180.41,180.14,180.41,4162
180.41,180.68,180.26,180.59,17936
180.59,180.79,180.45,180.53,55442
180.53,180.6,180.02,180.08,31898
180.08,180.21,180.02,180.02,8606
180.1,180.11,179.92,179.92,3806
180.06,180.17,179.96,180.02,1456
180.02,180.08,179.92,179.96,1986
179.96,180.17,179.95,179.95,3628
179.95,180.08,179.95,180.02,2108
180.15,180.17,180,180.04,2102
180.1,180.1,179.96,180.04,1932
180.04,180.08,179.96,179.96,1990
180,180.26,179.98,180.19,2512
180.19,180.26,179.98,179.98,1694
180.06,180.23,180,180.08,2108
180.17,180.17,180.08,180.08,1900
180.08,180.29,180.08,180.08,1768
180.08,180.15,180,180.08,2018
180.25,180.25,180.04,180.19,3066
180.21,180.32,180.14,180.14,2288
180.21,180.3,180.08,180.08,1370
180.08,180.26,180.08,180.11,2768
180.17,180.26,180.15,180.15,1668
180.23,180.23,180,180.06,3702
180.11,180.29,180.11,180.15,2774
180.15,180.19,179.96,180.06,3756
180.15,180.15,179.83,179.89,7302
179.92,180.11,179.92,180.08,7534
180.11,180.19,180.08,180.11,4142
180.26,180.49,180.1,180.49,5338
180.49,180.6,180.41,180.41,9884
180.41,180.45,179.95,179.95,11014
179.92,180.38,179.92,180.36,10448
180.36,180.45,179.95,179.95,6486
180.04,180.15,179.95,180.06,5786
180.25,180.41,180.06,180.06,11664
180.06,180.26,180.06,180.08,2306
180.23,180.23,180.06,180.06,3446
180.11,180.17,180.06,180.06,1834
180.15,180.15,180.06,180.06,2776
180.14,180.23,180.06,180.06,2002
180.06,180.23,180.06,180.08,2416
180.08,180.26,180.06,180.06,3446
180.1,180.19,180.06,180.06,1788
180.14,180.15,180.02,180.02,2472
180.02,180.15,179.98,180.06,2116
180.06,180.11,179.96,179.96,1660
180.06,180.08,179.95,180.02,2940
180.15,180.25,180.04,180.04,2512
180.04,180.21,180,180,1960
180.1,180.1,180,180,1824
180.02,180.14,180,180.08,2480
180.11,180.11,179.96,180.04,2004
180.04,180.26,179.98,180.08,5006
180.14,180.15,180.04,180.04,2056
180.04,180.15,180.04,180.08,1818
180.11,180.23,180.02,180.02,2132
180.02,180.26,180.02,180.1,4716
180.11,180.21,180.08,180.14,2436
180.14,180.38,180.08,180.11,3512
180.17,180.29,180.08,180.08,4378
180.19,180.19,180.08,180.08,1634
180.08,180.19,180.08,180.08,8312
180.08,180.1,180.02,180.08,7592
180.1,180.17,179.98,180.08,11820
180.08,180.15,180.08,180.11,8550
180.08,180.11,180,180.08,9938
180.08,180.1,180.04,180.1,15536
180.1,180.1,180,180.08,14190
180.08,180.1,180,180.08,19364
180.08,180.1,180.08,180.08,14632
180.1,180.23,180.08,180.23,16328
180.21,180.21,180.17,180.17,8896
180.17,180.21,180.08,180.08,8666
180.08,180.26,180.04,180.17,20604
180.4,180.4,180.15,180.19,12702
180.19,180.19,180.15,180.17,16438
180.19,180.45,180.1,180.44,31404
180.44,180.44,180.23,180.44,23476
180.44,180.49,180.32,180.34,6220
180.34,180.68,180.32,180.66,31616
180.66,180.66,180.47,180.53,12740
180.53,180.62,180.41,180.56,27844
180.56,180.64,180.51,180.59,10962
180.59,180.64,180.59,180.64,19712
180.7,180.7,180.64,180.7,13574
180.7,180.7,180.66,180.66,12534
180.71,180.71,180.64,180.64,14856
180.64,180.83,180.64,180.74,14756
180.74,180.79,180.59,180.66,15642
180.66,180.9,180.6,180.9,20342
181.2,181.2,180.66,180.68,19464
181.23,181.47,180.08,180.1,16584
180.23,180.71,180.23,180.41,4110
180.41,180.62,180.26,180.45,2806
180.45,180.81,180.45,180.56,3682
180.56,180.56,180.45,180.45,1684
180.45,180.56,180.25,180.25,5908
180.25,180.45,180.19,180.19,3866
180.19,180.45,180.19,180.45,2052
180.45,180.45,180.23,180.23,852
180.32,180.34,180.19,180.21,3282
180.21,180.32,180.21,180.29,1132
180.29,180.29,180.11,180.15,1640
180.25,180.25,180.15,180.25,686
180.25,180.25,180.08,180.08,770
180.08,180.3,180.08,180.3,3876
180.3,180.38,180.3,180.38,10114
180.38,180.81,180.38,180.7,4924
180.7,181.17,180.7,181.15,5154
181.15,181.15,180.85,180.85,2540
181,181,180.9,181,194
181,181.15,181,181.13,1964
181.05,181.05,180.92,180.96,1290
180.96,181.11,180.96,181.08,1502
181.08,181.08,180.92,181.05,974
181.05,181.05,180.96,181.05,414
181.05,181.05,180.86,181,1810
181,181.02,181,181,1050
181,181.04,180.9,181.02,304
181.02,181.02,180.92,181,270
181,181.02,180.98,181.02,354
181.02,181.02,181.02,181.02,200
181.02,181.02,180.89,180.89,542
180.89,180.89,180.7,180.89,3944
180.96,181.04,180.96,181.04,2418
181,181,180.85,180.85,438
180.85,180.89,180.83,180.89,1496
180.89,180.89,180.77,180.77,2702
180.77,180.83,180.74,180.83,214
180.83,180.83,180.81,180.83,736
180.83,180.85,180.51,180.53,2318
180.53,180.62,180.49,180.49,614
180.49,180.56,180.49,180.56,826
180.56,180.56,180.49,180.56,2282
180.56,180.7,180.56,180.7,344
180.68,180.81,180.68,180.81,1166
180.81,180.81,180.7,180.77,326
180.74,180.79,180.53,180.53,680
180.53,180.6,180.51,180.6,196
180.6,180.74,180.6,180.74,152
180.74,180.75,180.71,180.75,2066
180.75,180.77,180.75,180.77,118
180.83,180.85,180.75,180.75,1314
180.75,180.75,180.44,180.44,2956
180.44,180.55,180.44,180.53,1020
180.53,180.71,180.45,180.71,4030
180.71,180.71,180.47,180.56,2228
180.56,180.7,180.56,180.7,1788
180.74,180.83,180.71,180.83,2830
180.83,180.83,180.79,180.83,1892
180.83,180.85,180.81,180.81,1292
180.81,180.83,180.75,180.83,202
180.83,180.83,180.7,180.7,930
180.7,180.81,180.7,180.74,276
180.74,180.74,180.62,180.68,120
180.74,180.75,180.62,180.64,472
180.64,180.64,180.64,180.64,10
180.64,180.68,180.64,180.68,258
180.68,180.71,180.55,180.64,928
180.64,180.7,180.55,180.7,146
180.7,180.7,180.7,180.7,550
180.7,180.7,180.64,180.64,424
180.64,180.64,180.55,180.55,432
180.55,180.68,180.55,180.68,142
180.68,180.71,180.66,180.7,190
180.71,180.77,180.66,180.71,798
180.71,180.74,180.56,180.56,1066
180.56,180.59,180.55,180.59,216
180.59,180.75,180.59,180.74,564
180.74,180.77,180.64,180.66,2938
180.66,180.77,180.66,180.75,1618
180.68,180.7,180.68,180.7,168
180.7,180.75,180.53,180.56,764
180.68,180.68,180.55,180.56,340
180.56,180.71,180.56,180.71,274
180.71,180.75,180.71,180.74,304
180.74,180.75,180.74,180.75,346
180.75,180.75,180.71,180.71,194
180.71,180.74,180.71,180.71,794
180.71,180.71,180.64,180.64,618
180.64,180.74,180.64,180.74,616
180.74,180.74,180.74,180.74,334
180.74,180.75,180.68,180.68,1308
180.68,180.68,180.59,180.59,7972
180.59,180.59,180.56,180.56,2412
180.56,180.56,180.45,180.45,2358
180.56,180.56,180.45,180.45,214
180.45,180.59,180.45,180.59,1584
180.59,180.6,180.59,180.6,388
180.6,180.6,180.59,180.6,546
180.6,180.6,180.59,180.59,370
180.59,180.59,180.55,180.55,40
180.55,180.74,180.55,180.74,222
180.74,180.75,180.6,180.6,558
180.55,180.68,180.55,180.68,220
180.68,180.7,180.62,180.64,238
180.64,180.68,180.3,180.34,3096
180.4,180.49,180.4,180.49,298
180.41,180.49,180.08,180.15,9548
180.08,180.14,179.92,180.08,1184
180.08,180.08,180.04,180.08,940
180.08,180.36,180.04,180.34,5480
180.34,180.34,180.32,180.32,1734
180.32,180.32,180,180.14,2376
180.14,180.14,180.04,180.14,2200
180.14,180.14,180.06,180.06,916
180.06,180.14,179.89,179.89,3260
179.89,179.89,179.55,179.61,7210
179.61,179.7,179.53,179.65,3032
179.65,179.77,179.61,179.62,15480
179.62,179.62,179.55,179.61,356
179.61,179.68,179.53,179.59,5958
179.51,179.61,179.4,179.57,3454
179.57,179.59,179.44,179.46,1110
179.46,179.59,179.46,179.59,374
179.59,179.66,179.53,179.66,2570
179.66,179.95,179.66,179.76,5900
179.76,179.8,179.47,179.62,4920
179.62,179.65,179.38,179.47,2960
179.47,179.47,179.35,179.44,422
179.46,179.46,179.21,179.31,3388
179.31,179.42,179.31,179.42,70
179.42,179.44,179.16,179.23,4520
179.23,179.32,179.23,179.32,208
179.32,179.32,179.06,179.06,3958
179.06,179.32,179.06,179.16,5128
179.1,179.21,179.05,179.16,1746
179.2,179.23,179.16,179.21,1030
179.16,179.17,179.01,179.17,2032
179.17,179.17,179.12,179.12,1026
179.12,179.25,178.95,179.17,19156
179.23,179.36,179.23,179.32,3954
179.32,179.42,179.32,179.35,1750
179.35,179.4,179.32,179.36,5126
179.36,179.61,179.36,179.57,6380
179.57,179.57,179.32,179.32,4778
179.32,179.4,179.32,179.35,1144
179.35,179.36,179.35,179.36,424
179.36,179.4,179.36,179.4,932
179.47,179.47,179.4,179.4,1214
179.4,179.5,179.4,179.42,224
179.42,179.5,179.42,179.42,430
179.42,179.5,179.42,179.5,60
179.5,179.5,179.42,179.42,18
179.42,179.51,179.42,179.44,754
179.44,179.51,179.44,179.51,586
179.51,179.57,179.51,179.57,420
179.57,179.59,179.51,179.59,162
179.59,179.59,179.44,179.44,1412
179.44,179.81,179.44,179.7,10390
179.68,179.85,179.68,179.77,1596
179.85,179.85,179.77,179.83,888
179.83,179.85,179.77,179.85,1592
179.85,179.85,179.8,179.85,310
179.81,179.85,179.81,179.85,56
179.85,179.85,179.81,179.81,40
179.81,179.91,179.81,179.91,820
179.91,179.91,179.89,179.89,172
179.89,179.96,179.89,179.95,32
179.95,180.04,179.95,180.04,982
180.06,180.23,180,180,7132
180,180,179.92,179.92,2910
179.92,179.92,179.89,179.89,814
179.89,179.92,179.89,179.92,100
179.83,180.08,179.83,180.08,3664
180.08,180.26,180.08,180.17,16464
180.17,180.17,179.38,179.51,24622
179.51,180.23,179.51,180.23,8852
180.23,180.3,179.72,179.74,24224
179.74,179.98,179.7,179.96,19208
179.98,180.04,179.89,180.04,5626
180.04,180.26,179.98,180.08,15262
180.08,180.3,180.08,180.15,25260
180.15,180.15,180.08,180.08,1740
180.08,180.17,180.08,180.08,6806
180.17,180.17,180.08,180.08,12962
180.08,180.17,180.08,180.08,666
180.08,180.14,180.08,180.08,4474
180.08,180.1,180.08,180.1,2564
180.1,180.11,180.1,180.1,3162
180.1,180.15,180.02,180.02,5156
179.95,180.11,179.91,180.11,2614
180.11,180.11,180,180,82
180,180.15,180,180.15,1876
180.15,180.23,180.11,180.23,480
180.23,180.32,180.23,180.32,1472
180.34,180.45,180.34,180.45,3870
180.45,180.49,180.11,180.11,10256
180.25,180.26,180.11,180.26,778
180.26,180.26,180.17,180.17,260
180.25,180.25,180.17,180.17,1720
180.19,180.19,180.08,180.15,3200
180.19,180.23,180.08,180.23,1208
180.34,180.41,180.3,180.41,852
180.41,180.44,180.36,180.36,432
180.36,180.36,180.3,180.34,418
180.34,180.44,180.29,180.32,2252
180.4,180.4,180.26,180.26,814
180.34,180.36,180.26,180.32,894
180.3,180.3,180.26,180.3,622
180.3,180.36,180.11,180.26,2282
180.3,180.36,180.29,180.29,1414
180.36,180.36,180.36,180.36,258
180.36,180.36,180.08,180.08,2566
180.17,180.17,180.08,180.08,388
180.08,180.25,180.08,180.25,540
180.25,180.38,180.19,180.32,2616
180.32,180.34,180.29,180.34,1296
180.41,180.45,180.32,180.45,742
180.45,180.53,180.4,180.53,8798
180.55,180.62,180.47,180.62,3468
180.62,180.75,180.62,180.68,1742
180.68,180.75,180.51,180.51,3710
180.51,180.66,180.47,180.56,264
180.45,180.56,180.45,180.45,2286
180.55,180.55,180.45,180.45,1346
180.53,180.53,180.45,180.45,3692
180.45,180.56,180.26,180.56,3724
180.56,180.6,180.36,180.36,3806
180.41,180.51,180.34,180.51,5770
180.49,180.53,180.49,180.53,66
180.53,180.6,180.45,180.55,2354
180.55,180.55,180.45,180.47,192
180.51,180.51,180.38,180.38,2396
180.38,180.44,180.32,180.44,1278
180.44,180.45,180.36,180.45,88
180.45,180.45,180.41,180.41,572
180.41,180.49,180.41,180.44,774
180.44,180.45,180.41,180.41,758
180.41,180.45,180.3,180.3,1378
180.36,180.36,180.17,180.17,2400
180.17,180.4,180.17,180.38,212
180.38,180.41,180.32,180.32,1314
180.25,180.32,180.21,180.26,702
180.32,180.32,180.26,180.32,344
180.32,180.32,180.26,180.32,244
180.32,180.32,180.26,180.26,250
180.26,180.34,180.26,180.34,2124
180.34,180.44,180.32,180.44,358
180.45,180.45,180.3,180.3,1546
180.38,180.38,180.17,180.25,4372
180.19,180.45,180.19,180.45,3394
180.53,180.77,180.53,180.77,8664
180.77,180.77,180.45,180.55,4872
180.6,180.77,180.3,180.3,11992
180.3,180.45,180.26,180.38,5382
180.45,180.51,180.26,180.51,14520
180.51,180.77,180.41,180.41,15030
180.41,180.56,180.36,180.45,4002
180.45,180.59,180.45,180.45,278
180.6,180.6,180.55,180.59,2092
180.59,180.59,180.47,180.47,2260
180.41,180.47,180.34,180.41,4626
180.41,180.41,180.32,180.38,1286
180.38,180.4,180.3,180.3,2720
180.4,180.4,180.34,180.4,794
180.4,180.41,180.3,180.3,4046
180.3,180.49,180.3,180.49,3120
180.49,180.59,180.47,180.56,3426
180.56,180.66,180.55,180.66,3460
180.66,180.7,180.64,180.7,2872
180.7,180.77,180.55,180.55,8332
180.68,180.7,180.56,180.64,5366
180.64,180.7,180.59,180.7,414
180.71,180.77,180.71,180.71,5342
180.53,180.62,180.49,180.6,1656
180.68,180.68,180.59,180.68,534
180.71,180.75,180.59,180.59,6898
180.59,180.74,180.59,180.71,1492
180.7,180.75,180.7,180.71,1382
180.71,180.83,180.71,180.83,15446
180.83,181.15,180.83,180.83,25100
180.9,180.92,180.77,180.77,3568
180.83,180.83,180.77,180.81,774
180.83,180.94,180.81,180.94,2322
180.94,181.34,180.94,181.34,2276
181.34,181.35,180.85,180.85,7438
180.85,181.24,180.85,181.08,5456
181.08,181.09,180.81,180.85,1518
180.98,181.02,180.89,180.92,692
181.02,181.17,180.94,181.05,4602
181.11,181.15,180.9,180.9,3772
180.9,181.19,180.9,181.11,5998
181.11,181.19,180.81,180.85,4236
181.02,181.02,180.96,180.96,420
181.02,181.09,180.98,180.98,4442
181,181.11,180.98,181.05,1114
181.11,181.2,181.05,181.15,3540
181.15,181.3,181.15,181.24,3732
181.24,181.3,181.13,181.13,3074
181.13,181.32,181.13,181.26,558
181.28,181.34,181.28,181.34,2498
181.35,181.39,181.35,181.39,2368
181.39,181.39,181.15,181.15,4312
181.19,181.35,180.98,181.02,16122
181.02,181.11,180.98,181.02,3808
181.05,181.05,180.98,181,774
181.02,181.02,181,181,4168
180.98,181.02,180.83,181.02,8808
181.05,181.2,181.05,181.2,2388
181.2,181.2,181.15,181.15,4376
181.15,181.19,180.71,180.83,3992
180.83,180.9,180.83,180.83,4224
180.83,180.83,180.45,180.45,10026
180.45,180.66,180.3,180.55,4808
180.74,180.74,180.55,180.74,4934
180.74,180.83,180.7,180.71,3524
180.71,180.81,180.6,180.6,3618
180.7,180.71,180.62,180.62,3616
180.62,180.64,180.45,180.47,2222
180.38,180.6,180.38,180.53,2086
180.53,180.55,180.38,180.45,8520
180.45,180.59,180.38,180.38,8072
180.38,180.49,180.38,180.44,1638
180.44,180.59,180.44,180.59,2032
180.6,180.71,180.45,180.45,11094
180.45,180.66,180.45,180.6,6282
180.6,180.6,180.49,180.59,1004
180.59,180.59,180.56,180.56,586
180.6,180.83,180.55,180.55,6816
180.68,180.75,180.68,180.68,768
180.75,180.75,180.68,180.75,1310
180.75,180.81,180.75,180.81,1740
180.83,180.83,180.81,180.81,4976
180.83,180.83,180.38,180.38,4266
180.38,180.55,180.3,180.55,3894
180.56,180.56,180.45,180.45,2108
180.45,180.51,180.38,180.38,5004
180.38,180.44,180.38,180.41,328
180.41,180.51,180.41,180.45,2436
180.45,180.45,180.38,180.4,902
180.45,180.45,180.3,180.3,6666
180.3,180.38,180.26,180.38,5370
180.38,180.41,180.32,180.4,4878
180.4,180.59,180.23,180.23,10832
180.19,180.36,180.19,180.36,396
180.36,180.4,180.25,180.4,10158
180.4,180.62,180.4,180.6,7726
180.7,180.75,180.62,180.68,10146
180.68,180.74,180.6,180.68,5806
180.7,180.83,180.64,180.64,14472
180.62,180.71,180.56,180.71,4510
180.71,180.77,180.64,180.74,10230
180.83,180.83,180.7,180.83,26780
180.83,180.89,180.75,180.77,14016
180.83,180.86,180.77,180.85,7994
180.85,180.85,180.68,180.85,12782
180.75,180.86,180.75,180.86,11356
180.86,181.15,180.86,181.11,4526
181.11,181.2,181.11,181.2,12850
181.23,181.23,181.15,181.15,33588
181.15,181.2,181.15,181.2,11894
181.2,181.2,181.19,181.2,11936
181.2,181.5,181.19,181.41,43698
181.41,181.47,181.41,181.43,14386
181.43,181.54,181.43,181.54,16074
181.56,181.58,181.39,181.49,10310
181.49,181.5,181.49,181.49,9736
181.53,181.56,181.47,181.56,17916
181.53,181.56,181.3,181.3,14986
181.3,181.38,181.3,181.3,11304
181.32,181.32,180.32,180.32,22830
180.32,180.34,180.11,180.32,9112
180.34,180.45,180.11,180.11,10402
180.1,180.4,179.61,179.89,6116
179.89,180.98,179.66,179.7,8218
181.2,181.95,180.44,181.09,13952
181.09,181.09,180.41,180.41,8192
180.41,181.19,180.41,181.19,9176
180.92,181.3,180.75,181.02,10018
181.02,181.09,180.98,181.05,2172
181.05,181.05,180.64,180.66,4866
180.66,180.75,180.56,180.56,1354
180.49,180.56,180.45,180.45,510
180.45,180.59,180.45,180.49,2286
180.49,180.74,180.36,180.74,2960
180.74,180.94,180.64,180.83,4030
180.94,181.02,180.89,181.02,724
180.96,181.02,180.86,181.02,1648
181.02,181.02,180.83,180.9,1062
180.9,181,180.89,181,584
180.89,181.04,180.89,181.02,5726
181.04,181.2,181.02,181.19,4256
181.19,181.19,181,181.02,3022
181.02,181.19,180.92,181.15,4496
181.15,181.19,181.04,181.04,3020
181.19,181.19,181.08,181.19,2990
181.19,181.19,181.08,181.08,2430
181.19,181.19,180.92,181.04,6182
181.04,181.15,180.92,181.09,8002
181.11,181.2,180.85,181.2,12552
181.2,181.58,181.15,181.41,17920
181.56,181.56,181.15,181.2,10642
181.2,181.43,180.83,181.26,6108
181.26,181.3,181.04,181.24,7770
181.24,181.24,181.11,181.2,5116
181.2,181.3,181.02,181.28,6176
181.28,181.3,181.2,181.28,8212
181.28,181.28,181.02,181.13,4198
181.13,181.13,181.02,181.08,3204
181.08,181.13,180.68,180.89,7878
180.89,181.04,180.6,180.7,25920
180.7,180.79,180.06,180.34,36116
180.38,180.56,180.34,180.45,13610
180.45,180.6,180.45,180.45,3354
180.45,180.45,180.29,180.29,1716
180.29,180.53,180.29,180.38,2212
180.38,180.51,180.32,180.51,3632
180.51,180.55,180.45,180.45,470
180.45,180.49,180.38,180.49,1354
180.49,180.55,180.45,180.47,620
180.47,180.55,180.45,180.49,1496
180.45,180.49,180.3,180.38,3740
180.45,180.51,180.45,180.51,1470
180.51,180.51,180.36,180.36,888
180.36,180.45,180.32,180.34,3650
180.34,180.44,180.23,180.36,3154
180.36,180.44,180.23,180.32,3814
180.32,180.4,180.29,180.29,962
180.29,180.36,180.26,180.26,994
180.26,180.34,180.23,180.23,1196
180.17,180.3,180.06,180.25,8502
180.25,180.25,180.08,180.08,1760
180.08,180.08,179.81,179.98,2082
180.02,180.23,180.02,180.21,2910
180.21,180.26,180.21,180.25,1118
180.25,180.25,180.1,180.14,1616
180.21,180.26,180.08,180.15,3626
